application_id,client_id,branch_id,requested_amount,status,rejection_reason,application_date
APP_000318,CLI_03621,BR_002,7473.67,Denied,Score - Forgotten Micro-Debt,2026-08-09
APP_000319,CLI_03651,BR_007,12624.38,Denied,Document Error - Expired or Illegible ID,2026-03-18
APP_000320,CLI_04719,BR_033,32494.62,Approved,None,2026-03-12
APP_000321,CLI_01439,BR_050,3541.93,Approved,None,2026-06-30
APP_000322,CLI_04315,BR_042,14361.76,Denied,Score - Disabled Positive Credit Registry,2026-06-23
APP_000323,CLI_01485,BR_006,11207.26,Approved,None,2026-07-09
APP_000324,CLI_00691,BR_007,10855.62,Denied,Score - Forgotten Micro-Debt,2026-08-05
APP_000325,CLI_01013,BR_044,34455.36,Approved,None,2026-05-31
APP_000326,CLI_04543,BR_018,41465.03,Approved,None,2026-06-14
APP_000327,CLI_02348,BR_043,36077.46,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-27
APP_000328,CLI_03709,BR_029,32640.66,Denied,Document Error - Expired or Illegible ID,2026-04-21
APP_000329,CLI_04471,BR_019,45906.14,Approved,None,2026-03-06
APP_000330,CLI_01923,BR_025,3861.23,Denied,Registry Error - Data Mismatch with Tax Authority,2026-07-31
APP_000331,CLI_00638,BR_004,9206.67,Approved,None,2026-04-05
APP_000332,CLI_03009,BR_013,21305.94,Approved,None,2026-08-15
APP_000333,CLI_02234,BR_032,19250.13,Denied,Restriction - Historical Default on Central Bank SCR,2026-03-31
APP_000334,CLI_02126,BR_027,21484.53,Approved,None,2026-08-10
APP_000335,CLI_03458,BR_034,11116.29,Approved,None,2026-07-22
APP_000336,CLI_04290,BR_028,8325.66,Denied,Restriction - Historical Default on Central Bank SCR,2026-07-04
APP_000337,CLI_03175,BR_009,25950.47,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-18
APP_000338,CLI_03689,BR_008,46474.57,Approved,None,2026-05-02
APP_000339,CLI_01400,BR_021,20206.5,Denied,Score - Disabled Positive Credit Registry,2026-08-22
APP_000340,CLI_02335,BR_046,3124.31,Approved,None,2026-06-06
APP_000341,CLI_01506,BR_030,35602.2,Approved,None,2026-08-27
APP_000342,CLI_00250,BR_029,15264.14,Approved,None,2026-07-08
APP_000343,CLI_00536,BR_009,13009.66,Approved,None,2026-08-06
APP_000344,CLI_03533,BR_013,16888.64,Approved,None,2026-08-28
APP_000345,CLI_03550,BR_018,36466.96,Approved,None,2026-05-17
APP_000346,CLI_00458,BR_038,41122.15,Approved,None,2026-08-05
APP_000347,CLI_02739,BR_022,29814.75,Approved,None,2026-04-28
APP_000348,CLI_03370,BR_031,16801.46,Denied,Restriction - Historical Default on Central Bank SCR,2026-08-29
APP_000349,CLI_04136,BR_035,16213.43,Denied,Document Error - Expired or Illegible ID,2026-07-13
APP_000350,CLI_03697,BR_042,7091.11,Approved,None,2026-04-29
APP_000351,CLI_03412,BR_042,46731.75,Approved,None,2026-08-06
APP_000352,CLI_04070,BR_010,32268.83,Approved,None,2026-04-08
APP_000353,CLI_03388,BR_009,2321.76,Denied,Income - Missing Tax Return,2026-04-19
APP_000354,CLI_03186,BR_031,33455.99,Approved,None,2026-05-07
APP_000355,CLI_03239,BR_044,22910.52,Approved,None,2026-07-18
APP_000356,CLI_00261,BR_040,48655.34,Approved,None,2026-04-13
APP_000357,CLI_01248,BR_024,41134.37,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-26
APP_000358,CLI_03334,BR_041,9394.47,Approved,None,2026-03-22
APP_000359,CLI_03323,BR_049,36285.44,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-10
APP_000360,CLI_02574,BR_008,24792.73,Approved,None,2026-03-15
APP_000361,CLI_00126,BR_050,10165.21,Denied,Document Error - Expired or Illegible ID,2026-08-28
APP_000362,CLI_01230,BR_020,35238.26,Denied,Document Error - Expired or Illegible ID,2026-07-03
APP_000363,CLI_03212,BR_017,27821.99,Denied,Registry Error - Data Mismatch with Tax Authority,2026-03-12
APP_000364,CLI_03134,BR_028,2488.32,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-21
APP_000365,CLI_01307,BR_006,32682.81,Denied,Income - Missing Tax Return,2026-06-18
APP_000366,CLI_02102,BR_042,32114.37,Approved,None,2026-06-27
APP_000367,CLI_00136,BR_033,8060.17,Approved,None,2026-08-10
APP_000368,CLI_02378,BR_028,18100.4,Denied,Document Error - Expired or Illegible ID,2026-04-14
APP_000369,CLI_01460,BR_001,29709.05,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-12
APP_000370,CLI_04232,BR_041,7800.37,Approved,None,2026-04-09
APP_000371,CLI_00813,BR_035,42783.45,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-21
APP_000372,CLI_00852,BR_024,2346.82,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-31
APP_000373,CLI_01745,BR_006,6039.03,Approved,None,2026-07-14
APP_000374,CLI_01939,BR_007,6689.24,Approved,None,2026-08-16
APP_000375,CLI_00871,BR_009,26877.25,Approved,None,2026-07-19
APP_000376,CLI_00635,BR_037,31385.59,Denied,Score - Disabled Positive Credit Registry,2026-05-17
APP_000377,CLI_00669,BR_016,20783.3,Denied,Registry Error - Data Mismatch with Tax Authority,2026-04-04
APP_000378,CLI_01294,BR_034,15144.67,Approved,None,2026-05-30
APP_000379,CLI_03089,BR_035,40656.55,Approved,None,2026-08-24
APP_000380,CLI_00269,BR_035,4346.01,Denied,Score - Forgotten Micro-Debt,2026-05-14
APP_000381,CLI_00861,BR_020,14734.3,Approved,None,2026-08-14
APP_000382,CLI_00482,BR_023,2916.66,Approved,None,2026-06-13
APP_000383,CLI_03291,BR_042,1680.62,Denied,Score - Forgotten Micro-Debt,2026-05-06
APP_000384,CLI_03391,BR_035,18315.61,Approved,None,2026-06-21
APP_000385,CLI_01262,BR_047,10546.36,Denied,Income - Missing Tax Return,2026-05-30
APP_000386,CLI_02333,BR_046,14149.93,Approved,None,2026-07-25
APP_000387,CLI_00103,BR_023,41226.41,Approved,None,2026-03-28
APP_000388,CLI_03795,BR_004,8986.02,Approved,None,2026-06-12
APP_000389,CLI_04888,BR_010,39231.43,Denied,Document Error - Expired or Illegible ID,2026-05-17
APP_000390,CLI_04335,BR_043,34077.48,Approved,None,2026-04-24
APP_000391,CLI_02693,BR_011,16995.83,Approved,None,2026-07-21
APP_000392,CLI_03672,BR_040,27781.25,Denied,Income - Missing Tax Return,2026-05-06
APP_000393,CLI_00882,BR_009,22777.34,Approved,None,2026-08-11
APP_000394,CLI_02236,BR_040,7291.37,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-24
APP_000395,CLI_04984,BR_012,45452.08,Approved,None,2026-08-27
APP_000396,CLI_03035,BR_017,28911.28,Approved,None,2026-08-15
APP_000397,CLI_04890,BR_032,44131.76,Approved,None,2026-08-08
APP_000398,CLI_02578,BR_023,41367.5,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-18
APP_000399,CLI_00676,BR_015,4909.02,Denied,Score - Forgotten Micro-Debt,2026-03-27
APP_000400,CLI_02440,BR_028,11156.26,Approved,None,2026-03-07
APP_000401,CLI_01682,BR_038,8117.79,Denied,Income - Missing Tax Return,2026-04-04
APP_000402,CLI_01277,BR_005,41708.2,Denied,Income - Missing Tax Return,2026-07-04
APP_000403,CLI_04768,BR_040,43259.88,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-02
APP_000404,CLI_03248,BR_018,26870.6,Approved,None,2026-08-06
APP_000405,CLI_04935,BR_021,6104.73,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-02
APP_000406,CLI_03649,BR_015,7645.21,Approved,None,2026-04-18
APP_000407,CLI_01313,BR_003,40863.89,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-20
APP_000408,CLI_01074,BR_046,46530.32,Approved,None,2026-08-18
APP_000409,CLI_04100,BR_026,10774.31,Approved,None,2026-08-02
APP_000410,CLI_01655,BR_015,1545.74,Approved,None,2026-05-25
APP_000411,CLI_03748,BR_045,17216.69,Approved,None,2026-07-01
APP_000412,CLI_04089,BR_020,2494.47,Denied,Score - Disabled Positive Credit Registry,2026-08-01
APP_000413,CLI_01894,BR_021,41570.77,Approved,None,2026-08-05
APP_000414,CLI_01286,BR_026,25084.1,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-08-31
APP_000415,CLI_00535,BR_041,32451.18,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-22
APP_000416,CLI_03448,BR_023,21162.76,Approved,None,2026-04-12
APP_000417,CLI_01380,BR_049,17929.87,Approved,None,2026-06-19
APP_000418,CLI_00646,BR_025,11887.82,Denied,Restriction - Historical Default on Central Bank SCR,2026-03-07
APP_000419,CLI_00024,BR_004,38756.09,Approved,None,2026-07-21
APP_000420,CLI_04653,BR_010,35081.83,Denied,Document Error - Expired or Illegible ID,2026-07-23
APP_000421,CLI_04452,BR_022,18675.72,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-18
APP_000422,CLI_04966,BR_003,16734.69,Approved,None,2026-05-24
APP_000423,CLI_04671,BR_019,1060.9,Approved,None,2026-06-02
APP_000424,CLI_04125,BR_031,4114.05,Approved,None,2026-04-15
APP_000425,CLI_00365,BR_009,31539.52,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-18
APP_000426,CLI_02656,BR_029,26215.76,Denied,Income - Missing Tax Return,2026-07-14
APP_000427,CLI_00409,BR_037,22305.36,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-20
APP_000428,CLI_01315,BR_046,41547.61,Denied,Registry Error - Data Mismatch with Tax Authority,2026-05-18
APP_000429,CLI_00219,BR_007,25691.01,Approved,None,2026-04-16
APP_000430,CLI_04704,BR_038,19840.19,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-25
APP_000431,CLI_01540,BR_024,8901.56,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-12
APP_000432,CLI_03434,BR_008,41213.71,Approved,None,2026-04-14
APP_000433,CLI_04954,BR_034,29236.16,Approved,None,2026-05-23
APP_000434,CLI_01603,BR_026,5530.54,Approved,None,2026-07-08
APP_000435,CLI_02705,BR_028,32796.02,Approved,None,2026-03-21
APP_000436,CLI_03649,BR_028,21828.47,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-08-25
APP_000437,CLI_01106,BR_046,40757.92,Denied,Score - Disabled Positive Credit Registry,2026-04-02
APP_000438,CLI_03412,BR_007,46026.82,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-29
APP_000439,CLI_02489,BR_003,30422.82,Denied,Score - Disabled Positive Credit Registry,2026-04-28
APP_000440,CLI_00617,BR_022,36849.03,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-03
APP_000441,CLI_04322,BR_038,3772.95,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-06
APP_000442,CLI_02419,BR_046,28452.52,Approved,None,2026-06-19
APP_000443,CLI_00028,BR_044,38011.66,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-18
APP_000444,CLI_03056,BR_018,25341.35,Approved,None,2026-08-15
APP_000445,CLI_00016,BR_012,30083.95,Approved,None,2026-03-21
APP_000446,CLI_03349,BR_031,45048.46,Approved,None,2026-06-30
APP_000447,CLI_00333,BR_039,10706.88,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-03
APP_000448,CLI_04579,BR_005,5814.08,Approved,None,2026-05-31
APP_000449,CLI_04662,BR_044,34841.54,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-27
APP_000450,CLI_02162,BR_041,41319.6,Approved,None,2026-06-01
APP_000451,CLI_02086,BR_029,42674.02,Denied,Registry Error - Data Mismatch with Tax Authority,2026-05-07
APP_000452,CLI_04550,BR_043,32440.58,Approved,None,2026-07-21
APP_000453,CLI_03954,BR_036,41827.46,Approved,None,2026-06-22
APP_000454,CLI_02790,BR_014,35332.55,Denied,Income - Missing Tax Return,2026-06-18
APP_000455,CLI_04262,BR_044,5281.47,Approved,None,2026-06-22
APP_000456,CLI_02253,BR_018,38340.13,Denied,Income - Missing Tax Return,2026-07-20
APP_000457,CLI_04974,BR_007,9788.62,Denied,Income - Missing Tax Return,2026-07-08
APP_000458,CLI_00245,BR_023,12593.86,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-07
APP_000459,CLI_01895,BR_033,20337.88,Approved,None,2026-06-14
APP_000460,CLI_01357,BR_045,16413.79,Denied,Restriction - Historical Default on Central Bank SCR,2026-03-26
APP_000461,CLI_00943,BR_016,16760.94,Approved,None,2026-06-10
APP_000462,CLI_03468,BR_037,9293.72,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-03
APP_000463,CLI_03193,BR_025,15399.68,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-09
APP_000464,CLI_01746,BR_009,1963.47,Approved,None,2026-03-05
APP_000465,CLI_04506,BR_028,24172.64,Approved,None,2026-06-21
APP_000466,CLI_02358,BR_009,38660.96,Approved,None,2026-08-31
APP_000467,CLI_03880,BR_012,43250.12,Approved,None,2026-04-24
APP_000468,CLI_03778,BR_018,41201.0,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-31
APP_000469,CLI_02116,BR_027,21406.43,Denied,Registry Error - Data Mismatch with Tax Authority,2026-07-21
APP_000470,CLI_02268,BR_026,36790.9,Approved,None,2026-06-19
APP_000471,CLI_02268,BR_026,15106.65,Denied,Score - Forgotten Micro-Debt,2026-08-23
APP_000472,CLI_01497,BR_010,3722.56,Denied,Score - Forgotten Micro-Debt,2026-05-10
APP_000473,CLI_02797,BR_017,34122.6,Denied,Score - Forgotten Micro-Debt,2026-08-01
APP_000474,CLI_04482,BR_032,32791.01,Denied,Document Error - Expired or Illegible ID,2026-05-28
APP_000475,CLI_00930,BR_024,40279.84,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-08-30
APP_000476,CLI_03325,BR_043,31189.2,Denied,Registry Error - Data Mismatch with Tax Authority,2026-08-08
APP_000477,CLI_04501,BR_048,8687.69,Approved,None,2026-03-14
APP_000478,CLI_04588,BR_008,42804.96,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-20
APP_000479,CLI_00357,BR_030,31735.39,Approved,None,2026-07-12
APP_000480,CLI_04311,BR_026,40572.88,Approved,None,2026-03-11
APP_000481,CLI_04065,BR_024,38931.25,Approved,None,2026-06-18
APP_000482,CLI_03842,BR_027,15595.36,Approved,None,2026-05-25
APP_000483,CLI_03931,BR_015,4653.1,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-08-31
APP_000484,CLI_04848,BR_028,9648.72,Approved,None,2026-04-30
APP_000485,CLI_00827,BR_011,5550.25,Denied,Income - Missing Tax Return,2026-05-07
APP_000486,CLI_00666,BR_039,12927.21,Approved,None,2026-06-06
APP_000487,CLI_02029,BR_002,23517.08,Approved,None,2026-04-25
APP_000488,CLI_03692,BR_009,45433.72,Denied,Registry Error - Data Mismatch with Tax Authority,2026-05-06
APP_000489,CLI_02583,BR_050,43728.92,Denied,Score - Disabled Positive Credit Registry,2026-06-30
APP_000490,CLI_00554,BR_045,36211.39,Approved,None,2026-06-17
APP_000491,CLI_00328,BR_023,2181.51,Approved,None,2026-03-17
APP_000492,CLI_01189,BR_033,17728.07,Denied,Document Error - Expired or Illegible ID,2026-05-29
APP_000493,CLI_00150,BR_019,34435.07,Approved,None,2026-03-28
APP_000494,CLI_04753,BR_013,7322.42,Denied,Document Error - Expired or Illegible ID,2026-07-28
APP_000495,CLI_02854,BR_014,40253.3,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-01
APP_000496,CLI_01937,BR_032,45814.11,Approved,None,2026-06-08
APP_000497,CLI_04389,BR_049,18351.12,Denied,Score - Disabled Positive Credit Registry,2026-04-15
APP_000498,CLI_02737,BR_022,35586.31,Denied,Score - Disabled Positive Credit Registry,2026-04-15
APP_000499,CLI_00957,BR_020,8262.0,Approved,None,2026-07-07
APP_000500,CLI_03249,BR_033,34850.01,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-08-25
APP_000501,CLI_00416,BR_005,2051.32,Denied,Score - Forgotten Micro-Debt,2026-07-12
APP_000502,CLI_03455,BR_020,8387.8,Approved,None,2026-07-24
APP_000503,CLI_02646,BR_014,35784.19,Approved,None,2026-07-21
APP_000504,CLI_03775,BR_027,35880.66,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-21
APP_000505,CLI_00085,BR_026,32416.97,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-10
APP_000506,CLI_01936,BR_032,24390.84,Approved,None,2026-06-02
APP_000507,CLI_01417,BR_030,34070.5,Approved,None,2026-04-05
APP_000508,CLI_01071,BR_027,38916.24,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-08-02
APP_000509,CLI_03413,BR_026,48357.6,Approved,None,2026-05-01
APP_000510,CLI_01522,BR_018,44543.41,Approved,None,2026-04-25
APP_000511,CLI_01502,BR_045,39932.18,Approved,None,2026-08-08
APP_000512,CLI_04092,BR_023,35043.12,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-29
APP_000513,CLI_02474,BR_044,29133.62,Denied,Income - Missing Tax Return,2026-04-20
APP_000514,CLI_00736,BR_047,6909.83,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-08-26
APP_000515,CLI_02839,BR_024,9112.29,Approved,None,2026-04-27
APP_000516,CLI_02563,BR_004,41193.7,Approved,None,2026-05-07
APP_000517,CLI_03907,BR_041,40362.33,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-28
APP_000518,CLI_01273,BR_003,31108.49,Approved,None,2026-04-26
APP_000519,CLI_04837,BR_043,22503.17,Denied,Income - Missing Tax Return,2026-06-14
APP_000520,CLI_01863,BR_030,2275.6,Denied,Document Error - Expired or Illegible ID,2026-07-28
APP_000521,CLI_04227,BR_047,17031.67,Approved,None,2026-07-15
APP_000522,CLI_01764,BR_016,21611.34,Approved,None,2026-05-10
APP_000523,CLI_04419,BR_007,24805.0,Approved,None,2026-05-19
APP_000524,CLI_00823,BR_039,46536.91,Approved,None,2026-06-21
APP_000525,CLI_00543,BR_022,6326.76,Approved,None,2026-07-20
APP_000526,CLI_02766,BR_041,26424.48,Denied,Score - Forgotten Micro-Debt,2026-07-28
APP_000527,CLI_02079,BR_031,19028.19,Approved,None,2026-04-21
APP_000528,CLI_00885,BR_049,49514.81,Denied,Score - Disabled Positive Credit Registry,2026-08-01
APP_000529,CLI_04287,BR_013,43231.34,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-18
APP_000530,CLI_03650,BR_041,22500.51,Approved,None,2026-03-26
APP_000531,CLI_04511,BR_041,49985.08,Approved,None,2026-05-23
APP_000532,CLI_03572,BR_029,26189.1,Denied,Income - Missing Tax Return,2026-08-24
APP_000533,CLI_03934,BR_028,9188.77,Approved,None,2026-08-26
APP_000534,CLI_03667,BR_044,28237.86,Approved,None,2026-06-06
APP_000535,CLI_01722,BR_019,12084.08,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-13
APP_000536,CLI_00375,BR_023,32179.33,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-19
APP_000537,CLI_00558,BR_047,46934.57,Approved,None,2026-03-08
APP_000538,CLI_01281,BR_050,39523.73,Approved,None,2026-04-18
APP_000539,CLI_03424,BR_008,14385.02,Approved,None,2026-06-29
APP_000540,CLI_01129,BR_025,15546.07,Approved,None,2026-04-22
APP_000541,CLI_01361,BR_038,4395.12,Approved,None,2026-07-31
APP_000542,CLI_03598,BR_038,15007.52,Approved,None,2026-07-10
APP_000543,CLI_01101,BR_035,5538.62,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-11
APP_000544,CLI_01535,BR_026,25472.99,Denied,Restriction - Historical Default on Central Bank SCR,2026-06-30
APP_000545,CLI_02626,BR_003,35709.01,Denied,Registry Error - Data Mismatch with Tax Authority,2026-05-10
APP_000546,CLI_04128,BR_002,37807.88,Approved,None,2026-06-16
APP_000547,CLI_01632,BR_005,3916.93,Approved,None,2026-03-24
APP_000548,CLI_00058,BR_020,17657.84,Denied,Document Error - Expired or Illegible ID,2026-08-10
APP_000549,CLI_01128,BR_012,15120.42,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-27
APP_000550,CLI_00312,BR_038,6110.72,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-01
APP_000551,CLI_03718,BR_016,18761.09,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-08
APP_000552,CLI_02002,BR_037,15666.69,Approved,None,2026-08-29
APP_000553,CLI_02738,BR_038,32090.46,Denied,Registry Error - Data Mismatch with Tax Authority,2026-07-30
APP_000554,CLI_03878,BR_036,44281.83,Approved,None,2026-03-31
APP_000555,CLI_02283,BR_046,23287.24,Approved,None,2026-07-12
APP_000556,CLI_03184,BR_029,37586.59,Approved,None,2026-08-02
APP_000557,CLI_01432,BR_035,8154.51,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-22
APP_000558,CLI_03126,BR_049,44853.35,Denied,Document Error - Expired or Illegible ID,2026-08-07
APP_000559,CLI_04898,BR_037,8477.14,Denied,Score - Forgotten Micro-Debt,2026-08-04
APP_000560,CLI_04335,BR_021,10412.96,Approved,None,2026-05-27
APP_000561,CLI_01776,BR_021,6216.73,Approved,None,2026-06-06
APP_000562,CLI_01319,BR_028,16174.3,Denied,Document Error - Expired or Illegible ID,2026-08-06
APP_000563,CLI_04208,BR_006,28068.11,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-04
APP_000564,CLI_03160,BR_020,49411.71,Approved,None,2026-04-18
APP_000565,CLI_01329,BR_036,39875.03,Denied,Income - Missing Tax Return,2026-05-23
APP_000566,CLI_04386,BR_013,19641.35,Denied,Score - Forgotten Micro-Debt,2026-05-27
APP_000567,CLI_03975,BR_040,29216.46,Denied,Score - Forgotten Micro-Debt,2026-08-17
APP_000568,CLI_04678,BR_011,31542.09,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-14
APP_000569,CLI_04466,BR_024,41313.63,Denied,Income - Missing Tax Return,2026-05-13
APP_000570,CLI_00220,BR_019,37086.14,Approved,None,2026-08-24
APP_000571,CLI_03303,BR_023,28895.27,Approved,None,2026-06-08
APP_000572,CLI_02867,BR_031,33789.97,Denied,Score - Forgotten Micro-Debt,2026-04-26
APP_000573,CLI_01897,BR_037,37549.96,Approved,None,2026-04-23
APP_000574,CLI_04445,BR_037,7524.06,Denied,Income - Missing Tax Return,2026-04-17
APP_000575,CLI_02303,BR_003,10822.32,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-18
APP_000576,CLI_04548,BR_034,34740.63,Denied,Restriction - Historical Default on Central Bank SCR,2026-06-02
APP_000577,CLI_04185,BR_029,42670.85,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-06
APP_000578,CLI_04967,BR_003,21053.85,Approved,None,2026-08-28
APP_000579,CLI_03727,BR_015,49014.63,Approved,None,2026-04-02
APP_000580,CLI_02043,BR_007,11587.51,Denied,Document Error - Expired or Illegible ID,2026-06-17
APP_000581,CLI_00523,BR_003,21418.26,Approved,None,2026-08-04
APP_000582,CLI_02708,BR_047,19547.63,Denied,Registry Error - Data Mismatch with Tax Authority,2026-05-25
APP_000583,CLI_02999,BR_043,46584.5,Approved,None,2026-03-26
APP_000584,CLI_03922,BR_016,14983.55,Approved,None,2026-06-26
