application_id,client_id,branch_id,requested_amount,status,rejection_reason,application_date,age,account_age_months,employment_type,segment,lost_value,recommended_action,is_rescuable
APP_000189,CLI_01698,BR_006,44274.69,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-12,56,112,Gig-worker,Mass,44274.69,Restructuring - Add Co-signer or Increase Term,True
APP_000190,CLI_03371,BR_037,8290.04,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-24,69,116,Self-employed,Mass,8290.04,Restructuring - Add Co-signer or Increase Term,True
APP_000191,CLI_01546,BR_029,46870.18,Approved,,2026-06-25,42,13,Salaried,Mass-Affluent,0.0,,
APP_000192,CLI_03166,BR_011,18173.83,Approved,,2026-03-26,47,103,Salaried,Premium,0.0,,
APP_000193,CLI_01438,BR_013,19606.63,Approved,,2026-03-25,74,43,Salaried,Mass-Affluent,0.0,,
APP_000194,CLI_00371,BR_011,23679.27,Approved,,2026-04-13,32,89,Business Owner,Mass,0.0,,
APP_000195,CLI_04505,BR_038,36193.97,Approved,,2026-06-07,40,95,Self-employed,Mass,0.0,,
APP_000196,CLI_00617,BR_025,36263.02,Approved,,2026-08-06,48,37,Gig-worker,Mass-Affluent,0.0,,
APP_000197,CLI_04167,BR_015,24499.84,Approved,,2026-06-12,21,89,Self-employed,Private,0.0,,
APP_000198,CLI_04015,BR_013,26634.49,Approved,,2026-03-28,64,62,Business Owner,Mass,0.0,,
APP_000199,CLI_04180,BR_042,2470.51,Denied,Score - Disabled Positive Credit Registry,2026-05-04,47,12,Self-employed,Premium,2470.51,Credit Recovery - BACEN Education Journey,True
APP_000200,CLI_02257,BR_033,15910.54,Approved,,2026-08-14,45,89,Gig-worker,Mass,0.0,,
APP_000201,CLI_04355,BR_013,17954.84,Approved,,2026-06-24,52,50,Salaried,Mass-Affluent,0.0,,
APP_000202,CLI_03311,BR_038,28377.64,Approved,,2026-04-14,72,41,Salaried,Mass,0.0,,
APP_000203,CLI_00932,BR_024,28356.69,Approved,,2026-04-24,18,28,Gig-worker,Mass,0.0,,
APP_000204,CLI_02330,BR_020,35785.09,Approved,,2026-03-15,40,21,Gig-worker,Mass,0.0,,
APP_000205,CLI_00394,BR_044,36134.34,Denied,Registry Error - Data Mismatch with Tax Authority,2026-04-19,61,36,Salaried,Mass-Affluent,36134.34,Fast Update - ID Verification,True
APP_000206,CLI_02466,BR_017,12525.33,Approved,,2026-07-16,58,90,Gig-worker,Mass,0.0,,
APP_000207,CLI_03278,BR_050,38739.17,Approved,,2026-05-01,21,94,Salaried,Mass,0.0,,
APP_000208,CLI_01930,BR_024,1960.57,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-09,59,86,Salaried,Premium,1960.57,Restructuring - Add Co-signer or Increase Term,True
APP_000209,CLI_00626,BR_026,36091.93,Approved,,2026-08-17,29,45,Salaried,Mass-Affluent,0.0,,
APP_000210,CLI_04658,BR_040,6000.99,Denied,Score - Forgotten Micro-Debt,2026-03-24,64,76,Unemployed,Private,6000.99,Credit Recovery - Micro-settlement,True
APP_000211,CLI_02880,BR_032,36752.76,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-09,71,94,Gig-worker,Mass-Affluent,36752.76,Income Proof - Open Finance Connect,True
APP_000212,CLI_03167,BR_029,26828.79,Approved,,2026-06-27,72,85,Self-employed,Mass,0.0,,
APP_000213,CLI_03423,BR_014,22425.47,Denied,Income - Missing Tax Return,2026-06-12,38,94,Self-employed,Mass,22425.47,Income Proof - Request Tax Return,True
APP_000214,CLI_02110,BR_037,34842.65,Approved,,2026-07-27,30,52,Gig-worker,Mass-Affluent,0.0,,
APP_000215,CLI_01166,BR_022,2782.17,Approved,,2026-08-15,42,57,Salaried,Mass,0.0,,
APP_000216,CLI_02782,BR_034,11950.05,Approved,,2026-08-30,20,77,Self-employed,Mass,0.0,,
APP_000217,CLI_01892,BR_027,31205.57,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-30,49,23,Business Owner,Mass,31205.57,Restructuring - Add Co-signer or Increase Term,True
APP_000218,CLI_03183,BR_028,42513.55,Approved,,2026-05-31,61,109,Gig-worker,Premium,0.0,,
APP_000219,CLI_01640,BR_022,19674.27,Denied,Registry Error - Data Mismatch with Tax Authority,2026-04-30,54,116,Salaried,Premium,19674.27,Fast Update - ID Verification,True
APP_000220,CLI_00782,BR_043,13679.31,Approved,,2026-04-20,43,79,Gig-worker,Mass,0.0,,
APP_000221,CLI_04693,BR_003,26418.09,Approved,,2026-03-14,49,9,Salaried,Premium,0.0,,
APP_000222,CLI_02057,BR_022,31493.45,Approved,,2026-05-24,51,101,Salaried,Mass,0.0,,
APP_000223,CLI_02324,BR_048,21585.05,Denied,Income - Missing Tax Return,2026-06-05,18,96,Gig-worker,Mass,21585.05,Income Proof - Request Tax Return,True
APP_000224,CLI_02275,BR_021,43958.82,Denied,Income - Missing Tax Return,2026-08-21,56,36,Gig-worker,Mass,43958.82,Income Proof - Request Tax Return,True
APP_000225,CLI_02234,BR_016,26648.5,Approved,,2026-08-27,54,42,Salaried,Mass,0.0,,
APP_000226,CLI_02639,BR_009,2755.36,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-08-02,43,16,Gig-worker,Mass,2755.36,Income Proof - Open Finance Connect,True
APP_000227,CLI_03288,BR_013,11929.64,Approved,,2026-04-16,55,9,Salaried,Mass,0.0,,
APP_000228,CLI_02481,BR_010,23081.7,Denied,Income - Missing Tax Return,2026-06-02,48,12,Self-employed,Mass,23081.7,Income Proof - Request Tax Return,True
APP_000229,CLI_02617,BR_049,35188.55,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-02,59,90,Salaried,Mass,35188.55,Restructuring - Add Co-signer or Increase Term,True
APP_000230,CLI_00356,BR_021,11767.86,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-02,41,73,Gig-worker,Private,11767.86,Restructuring - Add Co-signer or Increase Term,True
APP_000231,CLI_04488,BR_049,48836.61,Approved,,2026-05-02,73,21,Gig-worker,Mass,0.0,,
APP_000232,CLI_04675,BR_042,16609.35,Denied,Registry Error - Data Mismatch with Tax Authority,2026-05-06,33,32,Salaried,Premium,16609.35,Fast Update - ID Verification,True
APP_000233,CLI_03347,BR_040,27091.53,Approved,,2026-07-02,64,78,Salaried,Mass,0.0,,
APP_000234,CLI_03523,BR_007,1929.35,Approved,,2026-05-22,27,90,Self-employed,Mass,0.0,,
APP_000235,CLI_02468,BR_046,44359.65,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-08-06,45,115,Self-employed,Mass,44359.65,Income Proof - Open Finance Connect,True
APP_000236,CLI_00164,BR_022,39652.9,Denied,Score - Forgotten Micro-Debt,2026-05-15,69,109,Salaried,Private,39652.9,Credit Recovery - Micro-settlement,True
APP_000237,CLI_03635,BR_018,10577.44,Approved,,2026-05-12,54,101,Gig-worker,Mass,0.0,,
APP_000238,CLI_04734,BR_021,46728.6,Approved,,2026-07-24,40,42,Salaried,Mass,0.0,,
APP_000239,CLI_03664,BR_050,16476.15,Approved,,2026-08-29,42,36,Salaried,Mass-Affluent,0.0,,
APP_000240,CLI_03255,BR_014,34917.13,Denied,Registry Error - Data Mismatch with Tax Authority,2026-07-25,53,29,Salaried,Mass-Affluent,34917.13,Fast Update - ID Verification,True
APP_000241,CLI_03382,BR_010,41129.84,Approved,,2026-07-21,34,82,Self-employed,Private,0.0,,
APP_000242,CLI_02065,BR_033,37304.81,Approved,,2026-07-15,61,52,Gig-worker,Mass,0.0,,
APP_000243,CLI_04266,BR_009,45961.56,Approved,,2026-08-19,29,94,Salaried,Mass,0.0,,
APP_000244,CLI_03985,BR_018,43349.46,Approved,,2026-06-04,30,3,Salaried,Mass,0.0,,
APP_000245,CLI_03888,BR_013,49735.96,Denied,Income - Missing Tax Return,2026-06-05,36,26,Gig-worker,Mass,49735.96,Income Proof - Request Tax Return,True
APP_000246,CLI_00340,BR_017,9947.96,Denied,Score - Forgotten Micro-Debt,2026-07-07,43,20,Unemployed,Mass,9947.96,Credit Recovery - Micro-settlement,True
APP_000247,CLI_04822,BR_023,15933.33,Approved,,2026-06-30,25,13,Salaried,Mass-Affluent,0.0,,
APP_000248,CLI_03782,BR_025,32175.07,Approved,,2026-06-13,36,112,Unemployed,Mass-Affluent,0.0,,
APP_000249,CLI_03591,BR_016,36919.31,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-20,28,70,Self-employed,Mass-Affluent,36919.31,Restructuring - Add Co-signer or Increase Term,True
APP_000250,CLI_01934,BR_024,27195.65,Denied,Registry Error - Data Mismatch with Tax Authority,2026-06-18,70,65,Business Owner,Mass,27195.65,Fast Update - ID Verification,True
APP_000251,CLI_01646,BR_031,4622.49,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-06,72,38,Unemployed,Mass,4622.49,Restructuring - Add Co-signer or Increase Term,True
APP_000252,CLI_04229,BR_011,42238.17,Approved,,2026-04-05,68,77,Gig-worker,Mass,0.0,,
APP_000253,CLI_02688,BR_023,48082.84,Denied,Restriction - Historical Default on Central Bank SCR,2026-03-12,26,74,Salaried,Mass,48082.84,Hard Decline - SCR Restriction,False
APP_000254,CLI_04919,BR_041,20870.33,Denied,Document Error - Expired or Illegible ID,2026-03-21,27,49,Salaried,Mass,20870.33,Fast Update - Request New ID,True
APP_000255,CLI_02127,BR_039,12015.81,Approved,,2026-06-30,58,50,Salaried,Private,0.0,,
APP_000256,CLI_04442,BR_022,1946.37,Denied,Document Error - Expired or Illegible ID,2026-04-28,58,84,Unemployed,Mass,1946.37,Fast Update - Request New ID,True
APP_000257,CLI_04705,BR_033,12627.65,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-29,70,39,Self-employed,Mass,12627.65,Income Proof - Open Finance Connect,True
APP_000258,CLI_00639,BR_041,35296.02,Approved,,2026-08-31,44,33,Salaried,Private,0.0,,
APP_000259,CLI_01225,BR_042,45667.88,Approved,,2026-06-01,22,13,Gig-worker,Mass,0.0,,
APP_000260,CLI_03706,BR_048,5582.14,Approved,,2026-05-05,52,96,Self-employed,Mass,0.0,,
APP_000261,CLI_03911,BR_018,28109.7,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-24,39,13,Gig-worker,Mass,28109.7,Restructuring - Add Co-signer or Increase Term,True
APP_000262,CLI_04246,BR_014,35081.03,Approved,,2026-07-31,41,65,Self-employed,Mass,0.0,,
APP_000263,CLI_01550,BR_028,14542.66,Approved,,2026-04-28,70,81,Self-employed,Mass,0.0,,
APP_000264,CLI_04146,BR_011,28924.95,Approved,,2026-08-06,22,118,Salaried,Mass-Affluent,0.0,,
APP_000265,CLI_01506,BR_024,36047.17,Approved,,2026-07-02,27,37,Salaried,Mass,0.0,,
APP_000266,CLI_04431,BR_036,42048.24,Denied,Score - Forgotten Micro-Debt,2026-05-12,31,55,Salaried,Mass,42048.24,Credit Recovery - Micro-settlement,True
APP_000267,CLI_01376,BR_019,23172.49,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-09,18,52,Gig-worker,Mass,23172.49,Income Proof - Open Finance Connect,True
APP_000268,CLI_00668,BR_013,37645.0,Denied,Income - Missing Tax Return,2026-06-24,56,9,Gig-worker,Mass-Affluent,37645.0,Income Proof - Request Tax Return,True
APP_000269,CLI_02375,BR_033,15787.37,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-03,31,87,Salaried,Premium,15787.37,Restructuring - Add Co-signer or Increase Term,True
APP_000270,CLI_04091,BR_019,11439.29,Denied,Score - Forgotten Micro-Debt,2026-06-30,35,38,Salaried,Mass,11439.29,Credit Recovery - Micro-settlement,True
APP_000271,CLI_01016,BR_047,10178.37,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-20,53,85,Self-employed,Mass,10178.37,Restructuring - Add Co-signer or Increase Term,True
APP_000272,CLI_00336,BR_032,18584.76,Approved,,2026-05-19,19,20,Gig-worker,Mass-Affluent,0.0,,
APP_000273,CLI_04762,BR_015,2758.1,Denied,Score - Disabled Positive Credit Registry,2026-05-09,62,44,Self-employed,Mass,2758.1,Credit Recovery - BACEN Education Journey,True
APP_000274,CLI_00081,BR_011,14866.6,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-11,19,30,Business Owner,Mass-Affluent,14866.6,Restructuring - Add Co-signer or Increase Term,True
APP_000275,CLI_02135,BR_023,32958.92,Approved,,2026-03-12,29,58,Self-employed,Mass-Affluent,0.0,,
APP_000276,CLI_01800,BR_005,32748.03,Denied,Income - Missing Tax Return,2026-03-12,28,18,Self-employed,Mass,32748.03,Income Proof - Request Tax Return,True
APP_000277,CLI_00258,BR_022,4604.14,Denied,Score - Disabled Positive Credit Registry,2026-06-06,31,69,Gig-worker,Mass,4604.14,Credit Recovery - BACEN Education Journey,True
APP_000278,CLI_00185,BR_042,15083.37,Approved,,2026-07-28,24,33,Salaried,Mass,0.0,,
APP_000279,CLI_00123,BR_018,28908.33,Approved,,2026-07-11,58,21,Salaried,Mass-Affluent,0.0,,
APP_000280,CLI_04701,BR_007,16609.05,Approved,,2026-07-17,29,14,Business Owner,Mass,0.0,,
APP_000281,CLI_05000,BR_033,21481.41,Approved,,2026-07-06,59,97,Business Owner,Mass,0.0,,
APP_000282,CLI_03515,BR_003,35927.73,Approved,,2026-07-21,66,68,Self-employed,Mass,0.0,,
APP_000283,CLI_01395,BR_028,1454.07,Approved,,2026-06-16,18,36,Gig-worker,Mass,0.0,,
APP_000284,CLI_02353,BR_001,14543.28,Approved,,2026-05-26,71,111,Gig-worker,Mass,0.0,,
APP_000285,CLI_03220,BR_049,7976.24,Approved,,2026-08-16,56,83,Gig-worker,Mass,0.0,,
APP_000286,CLI_01309,BR_047,7252.85,Approved,,2026-04-21,53,99,Salaried,Mass,0.0,,
APP_000287,CLI_03945,BR_037,47992.97,Approved,,2026-08-31,62,34,Salaried,Mass,0.0,,
APP_000288,CLI_01942,BR_022,19451.46,Denied,Registry Error - Data Mismatch with Tax Authority,2026-04-04,30,3,Salaried,Mass,19451.46,Fast Update - ID Verification,True
APP_000289,CLI_00491,BR_048,26827.34,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-15,41,113,Salaried,Mass,26827.34,Restructuring - Add Co-signer or Increase Term,True
APP_000290,CLI_01055,BR_044,36957.27,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-02,20,14,Salaried,Mass,36957.27,Restructuring - Add Co-signer or Increase Term,True
APP_000291,CLI_00702,BR_019,3324.93,Approved,,2026-08-06,53,71,Unemployed,Mass,0.0,,
APP_000292,CLI_02935,BR_014,12810.11,Approved,,2026-07-29,73,52,Unemployed,Mass-Affluent,0.0,,
APP_000293,CLI_04696,BR_003,41775.24,Approved,,2026-05-10,50,72,Salaried,Mass,0.0,,
APP_000294,CLI_01135,BR_019,43237.54,Denied,Registry Error - Data Mismatch with Tax Authority,2026-07-05,66,90,Salaried,Mass,43237.54,Fast Update - ID Verification,True
APP_000295,CLI_00080,BR_033,19274.6,Approved,,2026-04-19,45,50,Business Owner,Mass,0.0,,
APP_000296,CLI_00836,BR_021,19368.22,Approved,,2026-08-07,67,44,Gig-worker,Private,0.0,,
APP_000297,CLI_00652,BR_001,38087.95,Approved,,2026-04-14,34,73,Gig-worker,Mass,0.0,,
APP_000298,CLI_00417,BR_026,15458.44,Approved,,2026-03-26,45,25,Business Owner,Mass,0.0,,
APP_000299,CLI_03681,BR_010,6737.61,Denied,Score - Disabled Positive Credit Registry,2026-08-05,36,29,Gig-worker,Mass,6737.61,Credit Recovery - BACEN Education Journey,True
APP_000300,CLI_03867,BR_035,13619.24,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-07,26,62,Salaried,Mass,13619.24,Restructuring - Add Co-signer or Increase Term,True
APP_000301,CLI_00746,BR_013,19979.89,Denied,Document Error - Expired or Illegible ID,2026-03-23,34,19,Unemployed,Mass-Affluent,19979.89,Fast Update - Request New ID,True
APP_000302,CLI_02003,BR_006,3558.03,Approved,,2026-05-06,46,113,Salaried,Premium,0.0,,
APP_000303,CLI_00240,BR_043,24455.33,Approved,,2026-06-12,52,116,Salaried,Mass-Affluent,0.0,,
APP_000304,CLI_02894,BR_006,37260.37,Approved,,2026-06-18,23,114,Salaried,Mass,0.0,,
APP_000305,CLI_01945,BR_035,26173.51,Approved,,2026-05-31,56,76,Salaried,Mass,0.0,,
APP_000306,CLI_00856,BR_016,4522.87,Denied,Score - Forgotten Micro-Debt,2026-07-29,56,101,Unemployed,Mass-Affluent,4522.87,Credit Recovery - Micro-settlement,True
APP_000307,CLI_03516,BR_041,22567.33,Approved,,2026-05-09,34,110,Self-employed,Mass-Affluent,0.0,,
APP_000308,CLI_02647,BR_008,35736.33,Approved,,2026-03-20,41,39,Unemployed,Mass-Affluent,0.0,,
APP_000309,CLI_03195,BR_003,3846.74,Approved,,2026-05-11,19,82,Self-employed,Mass-Affluent,0.0,,
APP_000310,CLI_04516,BR_005,3932.51,Denied,Document Error - Expired or Illegible ID,2026-05-12,28,13,Salaried,Mass,3932.51,Fast Update - Request New ID,True
APP_000311,CLI_04805,BR_021,19159.47,Approved,,2026-07-03,38,99,Salaried,Mass,0.0,,
APP_000312,CLI_02599,BR_031,10553.23,Denied,Score - Forgotten Micro-Debt,2026-08-06,66,57,Unemployed,Mass,10553.23,Credit Recovery - Micro-settlement,True
APP_000313,CLI_01354,BR_014,46804.26,Denied,Restriction - Historical Default on Central Bank SCR,2026-04-28,50,22,Salaried,Mass,46804.26,Hard Decline - SCR Restriction,False
APP_000314,CLI_02036,BR_037,29485.84,Denied,Restriction - Historical Default on Central Bank SCR,2026-03-12,28,46,Salaried,Mass,29485.84,Hard Decline - SCR Restriction,False
APP_000315,CLI_02881,BR_019,15078.94,Approved,,2026-07-18,50,45,Salaried,Mass-Affluent,0.0,,
APP_000316,CLI_00680,BR_037,35534.06,Denied,Income - Missing Tax Return,2026-07-31,20,29,Gig-worker,Mass,35534.06,Income Proof - Request Tax Return,True
APP_000317,CLI_00487,BR_020,19371.52,Denied,Score - Forgotten Micro-Debt,2026-06-22,22,6,Salaried,Mass,19371.52,Credit Recovery - Micro-settlement,True
APP_000318,CLI_03621,BR_002,7473.67,Denied,Score - Forgotten Micro-Debt,2026-08-09,44,34,Business Owner,Mass-Affluent,7473.67,Credit Recovery - Micro-settlement,True
APP_000319,CLI_03651,BR_007,12624.38,Denied,Document Error - Expired or Illegible ID,2026-03-18,72,45,Salaried,Mass,12624.38,Fast Update - Request New ID,True
APP_000320,CLI_04719,BR_033,32494.62,Approved,,2026-03-12,73,38,Self-employed,Mass,0.0,,
APP_000321,CLI_01439,BR_050,3541.93,Approved,,2026-06-30,64,85,Self-employed,Mass,0.0,,
APP_000322,CLI_04315,BR_042,14361.76,Denied,Score - Disabled Positive Credit Registry,2026-06-23,24,43,Gig-worker,Mass,14361.76,Credit Recovery - BACEN Education Journey,True
APP_000323,CLI_01485,BR_006,11207.26,Approved,,2026-07-09,59,104,Gig-worker,Mass,0.0,,
APP_000324,CLI_00691,BR_007,10855.62,Denied,Score - Forgotten Micro-Debt,2026-08-05,61,77,Salaried,Mass,10855.62,Credit Recovery - Micro-settlement,True
APP_000325,CLI_01013,BR_044,34455.36,Approved,,2026-05-31,62,3,Salaried,Mass,0.0,,
APP_000326,CLI_04543,BR_018,41465.03,Approved,,2026-06-14,50,25,Self-employed,Mass,0.0,,
APP_000327,CLI_02348,BR_043,36077.46,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-27,25,15,Gig-worker,Mass,36077.46,Restructuring - Add Co-signer or Increase Term,True
APP_000328,CLI_03709,BR_029,32640.66,Denied,Document Error - Expired or Illegible ID,2026-04-21,58,10,Salaried,Mass-Affluent,32640.66,Fast Update - Request New ID,True
APP_000329,CLI_04471,BR_019,45906.14,Approved,,2026-03-06,69,34,Salaried,Mass,0.0,,
APP_000330,CLI_01923,BR_025,3861.23,Denied,Registry Error - Data Mismatch with Tax Authority,2026-07-31,22,63,Business Owner,Mass-Affluent,3861.23,Fast Update - ID Verification,True
APP_000331,CLI_00638,BR_004,9206.67,Approved,,2026-04-05,67,118,Gig-worker,Mass-Affluent,0.0,,
APP_000332,CLI_03009,BR_013,21305.94,Approved,,2026-08-15,72,31,Salaried,Mass-Affluent,0.0,,
APP_000333,CLI_02234,BR_032,19250.13,Denied,Restriction - Historical Default on Central Bank SCR,2026-03-31,54,42,Salaried,Mass,19250.13,Hard Decline - SCR Restriction,False
APP_000334,CLI_02126,BR_027,21484.53,Approved,,2026-08-10,55,4,Self-employed,Mass,0.0,,
APP_000335,CLI_03458,BR_034,11116.29,Approved,,2026-07-22,67,97,Gig-worker,Mass,0.0,,
APP_000336,CLI_04290,BR_028,8325.66,Denied,Restriction - Historical Default on Central Bank SCR,2026-07-04,23,99,Unemployed,Mass,8325.66,Hard Decline - SCR Restriction,False
APP_000337,CLI_03175,BR_009,25950.47,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-18,30,95,Salaried,Mass-Affluent,25950.47,Restructuring - Add Co-signer or Increase Term,True
APP_000338,CLI_03689,BR_008,46474.57,Approved,,2026-05-02,26,97,Salaried,Private,0.0,,
APP_000339,CLI_01400,BR_021,20206.5,Denied,Score - Disabled Positive Credit Registry,2026-08-22,19,17,Gig-worker,Mass-Affluent,20206.5,Credit Recovery - BACEN Education Journey,True
APP_000340,CLI_02335,BR_046,3124.31,Approved,,2026-06-06,20,95,Gig-worker,Mass,0.0,,
APP_000341,CLI_01506,BR_030,35602.2,Approved,,2026-08-27,27,37,Salaried,Mass,0.0,,
APP_000342,CLI_00250,BR_029,15264.14,Approved,,2026-07-08,71,12,Salaried,Premium,0.0,,
APP_000343,CLI_00536,BR_009,13009.66,Approved,,2026-08-06,58,78,Self-employed,Mass,0.0,,
APP_000344,CLI_03533,BR_013,16888.64,Approved,,2026-08-28,33,20,Self-employed,Private,0.0,,
APP_000345,CLI_03550,BR_018,36466.96,Approved,,2026-05-17,37,60,Gig-worker,Mass,0.0,,
APP_000346,CLI_00458,BR_038,41122.15,Approved,,2026-08-05,66,33,Business Owner,Mass,0.0,,
APP_000347,CLI_02739,BR_022,29814.75,Approved,,2026-04-28,55,119,Salaried,Mass,0.0,,
APP_000348,CLI_03370,BR_031,16801.46,Denied,Restriction - Historical Default on Central Bank SCR,2026-08-29,74,94,Salaried,Premium,16801.46,Hard Decline - SCR Restriction,False
APP_000349,CLI_04136,BR_035,16213.43,Denied,Document Error - Expired or Illegible ID,2026-07-13,45,2,Salaried,Mass,16213.43,Fast Update - Request New ID,True
APP_000350,CLI_03697,BR_042,7091.11,Approved,,2026-04-29,47,31,Gig-worker,Premium,0.0,,
APP_000351,CLI_03412,BR_042,46731.75,Approved,,2026-08-06,23,113,Gig-worker,Mass-Affluent,0.0,,
APP_000352,CLI_04070,BR_010,32268.83,Approved,,2026-04-08,29,20,Salaried,Mass,0.0,,
APP_000353,CLI_03388,BR_009,2321.76,Denied,Income - Missing Tax Return,2026-04-19,52,64,Self-employed,Mass,2321.76,Income Proof - Request Tax Return,True
APP_000354,CLI_03186,BR_031,33455.99,Approved,,2026-05-07,39,13,Self-employed,Mass,0.0,,
APP_000355,CLI_03239,BR_044,22910.52,Approved,,2026-07-18,59,42,Gig-worker,Mass,0.0,,
APP_000356,CLI_00261,BR_040,48655.34,Approved,,2026-04-13,37,33,Self-employed,Mass,0.0,,
APP_000357,CLI_01248,BR_024,41134.37,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-26,44,64,Self-employed,Mass,41134.37,Restructuring - Add Co-signer or Increase Term,True
APP_000358,CLI_03334,BR_041,9394.47,Approved,,2026-03-22,36,14,Gig-worker,Mass,0.0,,
APP_000359,CLI_03323,BR_049,36285.44,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-10,63,99,Gig-worker,Mass,36285.44,Income Proof - Open Finance Connect,True
